기상관측일시,관측_습도,관측_기온,관측_대기압,예측_일사량,예측_습도,예측_절대습도,예측_기온,예측_대기압,월,일,시
2024-03-11 10:00:00,49.21,6.43,761.84173,370.41400146484375,33.19300079345703,0.003000000026077032,7.796000003814697,755.1537475585938,3,11,10
2024-03-11 11:00:00,38.91,9.32,761.18396,346.7900085449219,28.444000244140625,0.003000000026077032,8.911999702453613,754.7518310546875,3,11,11
2024-03-11 12:00:00,41.0,11.02,760.59802,376.635009765625,33.44200134277344,0.003000000026077032,9.760000228881836,754.322509765625,3,11,12
2024-03-11 13:00:00,47.88,11.12,759.68609,421.47900390625,37.020999908447266,0.003000000026077032,9.927000045776367,753.7056274414062,3,11,13
2024-03-11 14:00:00,50.41,11.44,758.75134,362.9179992675781,39.391998291015625,0.004000000189989805,10.107000350952148,753.0503540039062,3,11,14
2024-03-11 15:00:00,50.53,11.8,758.26348,338.27099609375,42.11800003051758,0.004000000189989805,10.654000282287598,752.3756103515625,3,11,15
2024-03-11 16:00:00,49.41,12.3,757.80626,221.0570068359375,42.564998626708984,0.004000000189989805,10.052000045776367,751.7337646484375,3,11,16
2024-03-11 17:00:00,49.87,12.19,757.55681,155.56300354003906,40.534000396728516,0.004000000189989805,9.222000122070312,751.1943359375,3,11,17
2024-03-11 18:00:00,54.45,11.57,757.1694,56.298004150390625,45.47800064086914,0.004999999888241291,7.795000076293945,750.827392578125,3,11,18
2024-03-11 19:00:00,58.07,10.54,757.10737,0.0,51.31999969482422,0.004999999888241291,6.793000221252441,750.6587524414062,3,11,19
2024-03-11 20:00:00,63.25,9.19,757.20569,0.0,54.55400085449219,0.004999999888241291,5.85099983215332,750.5424194335938,3,11,20
2024-03-11 21:00:00,66.81,8.23,757.24865,0.0,56.54600143432617,0.004999999888241291,5.206999778747559,750.3651123046875,3,11,21
2024-03-11 22:00:00,71.13,6.91,757.09841,0.0,58.06100082397461,0.004999999888241291,4.8949995040893555,750.1650390625,3,11,22
2024-03-11 23:00:00,75.23,5.69,756.97494,0.0,59.847999572753906,0.004999999888241291,4.410000324249268,749.9509887695312,3,11,23
2024-03-12 00:00:00,79.4,4.72,756.82261,0.0,61.26300048828125,0.004999999888241291,4.15000057220459,749.6344604492188,3,12,0
2024-03-12 01:00:00,83.99,3.83,756.81152,0.0,60.35900115966797,0.004999999888241291,3.9130001068115234,749.2432861328125,3,12,1
2024-03-12 02:00:00,85.28,3.68,756.36063,0.0,61.60900115966797,0.004999999888241291,3.7760000228881836,748.7824096679688,3,12,2
2024-03-12 03:00:00,85.33,3.55,755.85973,0.0,62.37799835205078,0.004999999888241291,4.236999988555908,748.369384765625,3,12,3
2024-03-12 04:00:00,85.53,3.63,755.46441,0.0,62.409000396728516,0.004999999888241291,4.092999458312988,748.103515625,3,12,4
2024-03-12 05:00:00,85.77,3.79,755.5591,0.0,63.5369987487793,0.004999999888241291,4.366999626159668,747.9423217773438,3,12,5
2024-03-12 06:00:00,84.81,3.95,755.77589,0.0,65.375,0.004999999888241291,4.047999382019043,747.8630981445312,3,12,6
2024-03-12 07:00:00,84.0,4.22,755.93755,7.016998291015625,66.4010009765625,0.004999999888241291,4.788000106811523,747.9437255859375,3,12,7
2024-03-12 08:00:00,82.36,4.92,756.02916,43.790000915527344,67.20099639892578,0.004999999888241291,5.340000152587891,748.144287109375,3,12,8
2024-03-12 09:00:00,79.74,5.93,756.06874,92.33300018310547,66.99600219726562,0.004999999888241291,6.170000076293945,748.340576171875,3,12,9
2024-03-12 10:00:00,77.24,6.9,756.12192,155.3179931640625,64.24800109863281,0.004999999888241291,6.888999938964844,748.3504638671875,3,12,10
2024-03-12 11:00:00,75.88,7.79,756.02959,205.5780029296875,62.0989990234375,0.004999999888241291,8.142000198364258,748.31787109375,3,12,11
2024-03-12 12:00:00,73.76,8.51,755.79801,344.927001953125,53.867000579833984,0.004999999888241291,9.961999893188477,748.1885375976562,3,12,12
2024-03-12 13:00:00,66.57,9.41,755.33763,368.5580139160156,49.03499984741211,0.004999999888241291,10.559000015258789,747.9550170898438,3,12,13
2024-03-12 14:00:00,64.84,10.42,754.95477,285.87200927734375,46.766998291015625,0.004999999888241291,9.680000305175781,747.6846313476562,3,12,14
2024-03-12 15:00:00,70.98,9.32,755.03153,317.77099609375,40.869998931884766,0.004999999888241291,10.496000289916992,747.4264526367188,3,12,15
2024-03-12 16:00:00,67.35,9.23,755.43831,202.677001953125,42.18199920654297,0.004000000189989805,9.34000015258789,747.6220703125,3,12,16
2024-03-12 17:00:00,64.89,9.17,755.842,138.23199462890625,43.604000091552734,0.004000000189989805,8.317999839782715,748.094482421875,3,12,17
2024-03-12 18:00:00,64.71,8.76,756.43611,40.22699737548828,45.2859992980957,0.004000000189989805,6.88700008392334,748.6315307617188,3,12,18
2024-03-12 19:00:00,64.78,8.21,757.07522,0.0,46.60599899291992,0.004000000189989805,6.034999847412109,749.354248046875,3,12,19
2024-03-12 20:00:00,66.07,7.63,757.6649,0.0,47.167999267578125,0.004000000189989805,5.300000190734863,750.107177734375,3,12,20
2024-03-12 21:00:00,67.58,7.29,758.42651,0.0,52.80500030517578,0.004000000189989805,4.3480000495910645,750.7591552734375,3,12,21
2024-03-12 22:00:00,72.45,6.34,758.76478,0.0,54.2140007019043,0.004000000189989805,3.4029998779296875,751.3038940429688,3,12,22
2024-03-12 23:00:00,70.25,6.16,759.0055,0.0,54.130001068115234,0.004000000189989805,2.935000419616699,751.7557373046875,3,12,23
2024-03-13 00:00:00,69.03,5.7,759.21382,0.0,53.994998931884766,0.004000000189989805,2.171999931335449,752.0269165039062,3,13,0
2024-03-13 01:00:00,69.45,4.64,759.53062,0.0,44.512001037597656,0.004000000189989805,1.7119998931884766,752.1309204101562,3,13,1
2024-03-13 02:00:00,71.83,3.81,759.88866,0.0,44.900001525878906,0.003000000026077032,1.1490001678466797,752.33349609375,3,13,2
2024-03-13 03:00:00,73.42,3.04,760.16874,0.0,46.81399917602539,0.003000000026077032,0.5789995193481445,752.5751342773438,3,13,3
2024-03-13 04:00:00,75.83,2.11,760.4633,0.0,45.5260009765625,0.003000000026077032,0.2739992141723633,752.8463745117188,3,13,4
2024-03-13 05:00:00,80.07,1.19,760.58393,0.0,46.09600067138672,0.003000000026077032,0.017999649047851562,753.2136840820312,3,13,5
2024-03-13 06:00:00,81.52,0.68,760.7723,0.0,45.45000076293945,0.003000000026077032,-0.31099987030029297,753.4489135742188,3,13,6
2024-03-13 07:00:00,81.32,1.03,761.25412,10.85699462890625,45.21900177001953,0.003000000026077032,0.9960002899169922,753.6780395507812,3,13,7
2024-03-13 08:00:00,77.65,2.78,761.57412,173.60400390625,43.928001403808594,0.003000000026077032,3.61299991607666,753.996337890625,3,13,8
2024-03-13 09:00:00,58.71,6.25,761.45332,358.3039855957031,40.68899917602539,0.003000000026077032,6.376999855041504,754.2876586914062,3,13,9
2024-03-13 10:00:00,47.63,8.43,761.19199,550.7630004882812,35.49700164794922,0.003000000026077032,9.359000205993652,754.376220703125,3,13,10
2024-03-13 11:00:00,39.59,10.25,761.07186,687.6530151367188,31.222999572753906,0.003000000026077032,12.053000450134277,754.1752319335938,3,13,11
2024-03-13 12:00:00,38.29,11.15,760.73097,796.823974609375,22.152999877929688,0.003000000026077032,14.628999710083008,753.7564086914062,3,13,12
2024-03-13 13:00:00,36.67,11.91,760.04244,823.6220092773438,20.271997451782227,0.003000000026077032,14.87399959564209,753.2342529296875,3,13,13
2024-03-13 14:00:00,33.27,12.63,759.43373,759.4450073242188,19.6560001373291,0.0020000003278255463,14.619999885559082,752.801025390625,3,13,14
2024-03-13 15:00:00,29.97,13.28,759.13316,632.6849975585938,21.602998733520508,0.003000000026077032,14.055999755859375,752.5304565429688,3,13,15
2024-03-13 16:00:00,29.14,12.68,759.23382,466.6209716796875,21.854000091552734,0.003000000026077032,12.02400016784668,752.6199340820312,3,13,16
2024-03-13 17:00:00,33.57,11.69,759.4605,258.6940002441406,23.411998748779297,0.003000000026077032,9.718000411987305,752.8677978515625,3,13,17
2024-03-13 18:00:00,37.96,10.16,760.04456,67.35399627685547,26.114999771118164,0.003000000026077032,7.244999885559082,753.1585693359375,3,13,18
2024-03-13 19:00:00,40.83,8.92,760.5876,0.0,32.02299880981445,0.003000000026077032,5.733999729156494,753.3125610351562,3,13,19
2024-03-13 20:00:00,49.41,7.88,761.0066,0.0,35.71799850463867,0.003000000026077032,4.6449995040893555,753.4390258789062,3,13,20
2024-03-13 21:00:00,51.84,6.73,760.9829,0.0,39.46200180053711,0.003000000026077032,3.7069997787475586,753.5952758789062,3,13,21
2024-03-13 22:00:00,57.47,5.95,760.97946,0.0,43.79800033569336,0.004000000189989805,3.3269996643066406,753.5549926757812,3,13,22
2024-03-13 23:00:00,65.36,4.28,761.05425,0.0,46.01100158691406,0.004000000189989805,3.022000312805176,753.481201171875,3,13,23
2024-03-14 00:00:00,70.26,2.65,761.10263,0.0,47.59000015258789,0.004000000189989805,2.7309999465942383,753.4827270507812,3,14,0
2024-03-14 01:00:00,76.07,1.98,761.30286,0.0,49.933998107910156,0.004000000189989805,2.2679996490478516,753.710205078125,3,14,1
2024-03-14 02:00:00,76.69,1.75,761.37522,0.0,50.58399963378906,0.004000000189989805,2.0430002212524414,753.7061767578125,3,14,2
2024-03-14 03:00:00,76.67,1.6,761.09093,0.0,50.08300018310547,0.004000000189989805,1.8409996032714844,753.4583740234375,3,14,3
2024-03-14 04:00:00,80.84,0.96,760.89143,0.0,50.138999938964844,0.004000000189989805,1.7320003509521484,753.3344116210938,3,14,4
2024-03-14 05:00:00,81.97,0.59,760.98988,0.0,50.83300018310547,0.004000000189989805,1.4890003204345703,753.4276123046875,3,14,5
2024-03-14 06:00:00,82.6,0.46,761.30703,0.0,53.117000579833984,0.004000000189989805,1.0759992599487305,753.7482299804688,3,14,6
2024-03-14 07:00:00,82.6,0.72,761.6236,13.0989990234375,53.15800094604492,0.004000000189989805,2.4519996643066406,753.9910888671875,3,14,7
2024-03-14 08:00:00,74.99,3.33,761.87521,161.49000549316406,49.5629997253418,0.004000000189989805,5.315999984741211,754.2058715820312,3,14,8
2024-03-14 09:00:00,67.19,5.78,761.93388,335.3219909667969,45.249000549316406,0.004000000189989805,8.288999557495117,754.325927734375,3,14,9
2024-03-14 10:00:00,54.56,9.54,761.76708,506.14599609375,42.11399841308594,0.004000000189989805,11.178000450134277,754.3265380859375,3,14,10
2024-03-14 11:00:00,46.34,11.53,761.52017,651.1069946289062,37.50699996948242,0.004000000189989805,13.916000366210938,754.2962646484375,3,14,11
2024-03-14 12:00:00,39.64,12.96,761.08142,749.5150146484375,33.85300064086914,0.004000000189989805,16.45800018310547,754.1786499023438,3,14,12
2024-03-14 13:00:00,36.28,14.08,760.57643,802.9349975585938,30.84600067138672,0.004000000189989805,16.993000030517578,753.8378295898438,3,14,13
2024-03-14 14:00:00,33.0,14.99,760.06463,757.4869995117188,24.52400016784668,0.004000000189989805,17.18000030517578,753.4442138671875,3,14,14
2024-03-14 15:00:00,31.2,15.45,759.66386,636.343994140625,20.854997634887695,0.003000000026077032,16.798999786376953,753.1671752929688,3,14,15
2024-03-14 16:00:00,36.69,15.5,759.59241,473.5009765625,20.392000198364258,0.003000000026077032,14.758000373840332,753.2515869140625,3,14,16
2024-03-14 17:00:00,43.56,14.48,759.79573,262.1029968261719,20.43000030517578,0.003000000026077032,12.309000015258789,753.5447387695312,3,14,17
2024-03-14 18:00:00,46.53,12.94,760.33152,69.95099639892578,23.25200080871582,0.003000000026077032,9.48900032043457,753.8375244140625,3,14,18
2024-03-14 19:00:00,49.64,11.28,760.83578,0.0,29.511999130249023,0.004000000189989805,7.544000148773193,754.169921875,3,14,19
2024-03-14 20:00:00,53.68,9.72,761.40132,0.0,35.143001556396484,0.004000000189989805,6.246999740600586,754.4679565429688,3,14,20
2024-03-14 21:00:00,56.27,8.77,761.64921,0.0,42.20100021362305,0.004000000189989805,5.077000141143799,754.7345581054688,3,14,21
2024-03-14 22:00:00,59.93,8.01,762.13099,0.0,45.84400177001953,0.004000000189989805,4.48099946975708,754.8946533203125,3,14,22
2024-03-14 23:00:00,68.0,6.23,762.38905,0.0,49.94599914550781,0.004000000189989805,4.032000541687012,755.01806640625,3,14,23
2024-03-15 00:00:00,73.58,4.79,762.39453,0.0,51.62300109863281,0.004000000189989805,3.6120004653930664,755.1146850585938,3,15,0
2024-03-15 01:00:00,76.4,3.34,762.70287,0.0,53.38399887084961,0.004000000189989805,3.36299991607666,755.3746948242188,3,15,1
2024-03-15 02:00:00,79.87,2.55,762.94783,0.0,54.099998474121094,0.004000000189989805,3.283999443054199,755.3244018554688,3,15,2
2024-03-15 03:00:00,81.71,1.83,762.63101,0.0,53.68899917602539,0.004000000189989805,3.1190004348754883,755.2606811523438,3,15,3
2024-03-15 04:00:00,88.59,1.49,762.83552,0.0,53.332000732421875,0.004000000189989805,2.944000244140625,755.2798461914062,3,15,4
2024-03-15 05:00:00,93.44,1.83,762.90013,0.0,53.72200012207031,0.004000000189989805,2.366999626159668,755.38916015625,3,15,5
2024-03-15 06:00:00,94.86,1.17,763.06355,0.0,53.5359992980957,0.004000000189989805,1.7569999694824219,755.5968627929688,3,15,6
2024-03-15 07:00:00,96.56,1.12,763.26632,15.649002075195312,53.459999084472656,0.004000000189989805,3.1529998779296875,755.8162231445312,3,15,7
2024-03-15 08:00:00,94.88,1.93,763.58995,180.76300048828125,48.930999755859375,0.004000000189989805,6.324999809265137,756.0408935546875,3,15,8
2024-03-15 09:00:00,85.54,4.57,763.72903,386.5039978027344,41.715999603271484,0.004000000189989805,9.574000358581543,756.2374877929688,3,15,9
2024-03-15 10:00:00,69.32,7.98,763.5262,552.6409912109375,35.97600173950195,0.004000000189989805,12.534000396728516,756.2191772460938,3,15,10
2024-03-15 11:00:00,39.94,12.15,763.281,686.7990112304688,31.54599952697754,0.004000000189989805,15.206999778747559,756.1056518554688,3,15,11
2024-03-15 12:00:00,29.44,14.54,762.81469,756.5609741210938,32.97700119018555,0.004000000189989805,17.44099998474121,755.9598999023438,3,15,12
2024-03-15 13:00:00,30.33,15.93,762.11676,812.6229858398438,22.12299919128418,0.003000000026077032,18.226999282836914,755.6089477539062,3,15,13
2024-03-15 14:00:00,26.74,17.19,761.59964,766.0479736328125,20.624000549316406,0.003000000026077032,18.360000610351562,755.2858276367188,3,15,14
2024-03-15 15:00:00,21.13,17.75,761.40711,649.80908203125,19.731998443603516,0.003000000026077032,17.94499969482422,755.0220336914062,3,15,15
2024-03-15 16:00:00,19.02,17.43,761.51826,475.2659912109375,22.485002517700195,0.004000000189989805,15.888999938964844,754.9913330078125,3,15,16
2024-03-15 17:00:00,19.08,16.72,761.63003,263.9490051269531,26.26099967956543,0.004000000189989805,13.657999992370605,755.0518188476562,3,15,17
2024-03-15 18:00:00,23.1,15.36,761.93372,71.3740005493164,31.089000701904297,0.004000000189989805,10.930000305175781,755.33642578125,3,15,18
2024-03-15 19:00:00,28.84,13.82,762.47561,0.0,34.900001525878906,0.004000000189989805,9.093999862670898,755.6333618164062,3,15,19
2024-03-15 20:00:00,34.27,12.29,763.00936,0.0,39.939998626708984,0.004000000189989805,7.690000057220459,755.8861083984375,3,15,20
2024-03-15 21:00:00,49.24,10.61,763.32428,0.0,43.12200164794922,0.004000000189989805,6.519999980926514,756.142578125,3,15,21
2024-03-15 22:00:00,55.12,9.19,763.51068,0.0,43.5620002746582,0.004000000189989805,6.009999752044678,756.2782592773438,3,15,22
2024-03-15 23:00:00,61.92,7.76,763.63078,0.0,47.19599914550781,0.004000000189989805,5.348999977111816,756.4453735351562,3,15,23
2024-03-16 00:00:00,65.91,6.37,763.78148,0.0,48.0989990234375,0.004000000189989805,4.905999660491943,756.4696044921875,3,16,0
2024-03-16 01:00:00,72.12,5.39,763.91662,0.0,50.89799880981445,0.004000000189989805,4.046999931335449,756.5523071289062,3,16,1
2024-03-16 02:00:00,76.77,4.55,763.92942,0.0,51.54100036621094,0.004000000189989805,3.4619998931884766,756.460205078125,3,16,2
2024-03-16 03:00:00,79.45,3.9,763.83199,0.0,52.53099822998047,0.004000000189989805,3.142000198364258,756.3251953125,3,16,3
2024-03-16 04:00:00,81.14,2.9,763.39832,0.0,53.215999603271484,0.004000000189989805,2.951000213623047,756.073486328125,3,16,4
2024-03-16 05:00:00,81.07,2.32,763.12418,0.0,53.89799880981445,0.004000000189989805,2.65000057220459,755.8509521484375,3,16,5
2024-03-16 06:00:00,81.49,1.81,762.79338,0.0,55.034000396728516,0.004000000189989805,2.381999969482422,755.767578125,3,16,6
2024-03-16 07:00:00,79.3,2.55,762.78701,18.716995239257812,55.26100158691406,0.004000000189989805,4.333000659942627,755.7573852539062,3,16,7
2024-03-16 08:00:00,71.97,5.38,762.97929,173.93499755859375,52.6150016784668,0.004000000189989805,7.35699987411499,755.757080078125,3,16,8
2024-03-16 09:00:00,65.08,7.54,762.84382,375.9540100097656,45.87300109863281,0.004000000189989805,11.045000076293945,755.6795654296875,3,16,9
2024-03-16 10:00:00,54.87,10.13,762.29938,561.2239990234375,38.43899917602539,0.004000000189989805,14.99899959564209,755.3101196289062,3,16,10
2024-03-16 11:00:00,41.75,13.11,761.53885,715.7410278320312,31.447999954223633,0.004000000189989805,18.611000061035156,754.80615234375,3,16,11
2024-03-16 12:00:00,37.0,15.05,760.32294,805.8200073242188,29.649999618530273,0.004000000189989805,21.83799934387207,754.1817626953125,3,16,12
2024-03-16 13:00:00,33.66,16.63,759.4711,827.3150024414062,29.22599983215332,0.004000000189989805,21.70800018310547,753.5695190429688,3,16,13
2024-03-16 14:00:00,19.48,18.91,758.78248,741.1580200195312,29.961999893188477,0.004000000189989805,21.141000747680664,753.023193359375,3,16,14
2024-03-16 15:00:00,13.86,19.39,758.13545,620.5869750976562,27.239999771118164,0.004000000189989805,20.020000457763672,752.5480346679688,3,16,15
2024-03-16 16:00:00,16.02,19.22,757.83758,430.87701416015625,27.638999938964844,0.004000000189989805,17.819000244140625,752.1819458007812,3,16,16
2024-03-16 17:00:00,22.88,18.18,757.93338,218.00100708007812,29.865999221801758,0.004000000189989805,15.366999626159668,751.9774169921875,3,16,17
2024-03-16 18:00:00,32.57,16.84,757.96943,60.41400146484375,34.74300003051758,0.004000000189989805,12.640999794006348,752.0075073242188,3,16,18
2024-03-16 19:00:00,31.46,15.95,758.33336,0.0,37.242000579833984,0.004000000189989805,10.940999984741211,752.1061401367188,3,16,19
2024-03-16 20:00:00,29.95,15.26,758.46262,0.0,39.231998443603516,0.004000000189989805,9.505000114440918,752.2113037109375,3,16,20
2024-03-16 21:00:00,26.13,14.56,758.46989,0.0,39.893001556396484,0.004000000189989805,8.256999969482422,752.260009765625,3,16,21
2024-03-16 22:00:00,23.0,13.53,758.66576,0.0,40.09600067138672,0.004000000189989805,7.632999897003174,752.118408203125,3,16,22
2024-03-16 23:00:00,24.9,12.7,758.53929,0.0,42.236000061035156,0.004000000189989805,7.6570000648498535,752.1334838867188,3,16,23
2024-03-17 00:00:00,38.34,11.89,758.21393,0.0,42.27399826049805,0.003000000026077032,6.984000205993652,752.0206909179688,3,17,0
2024-03-17 01:00:00,50.0,11.41,757.93179,0.0,41.808998107910156,0.004000000189989805,7.572999954223633,751.5164184570312,3,17,1
2024-03-17 02:00:00,52.93,11.59,757.66703,0.0,42.310001373291016,0.004000000189989805,7.360000133514404,751.0676879882812,3,17,2
2024-03-17 03:00:00,58.5,11.54,757.20452,0.0,44.74100112915039,0.004000000189989805,7.329999923706055,750.6966552734375,3,17,3
2024-03-17 04:00:00,63.17,11.46,756.81633,0.0,48.52399826049805,0.004999999888241291,7.388000011444092,750.4813232421875,3,17,4
2024-03-17 05:00:00,65.96,11.0,756.7683,0.0,55.507999420166016,0.004999999888241291,7.798999786376953,750.1915893554688,3,17,5
2024-03-17 06:00:00,68.0,11.06,756.6395,0.0,60.74599838256836,0.006000000052154064,8.055999755859375,750.078369140625,3,17,6
2024-03-17 07:00:00,72.1,10.98,756.99272,15.45599365234375,63.9119987487793,0.006000000052154064,8.35200023651123,750.3984985351562,3,17,7
2024-03-17 08:00:00,75.89,11.05,757.10109,60.5260009765625,61.97200012207031,0.006000000052154064,9.154999732971191,750.5858764648438,3,17,8
2024-03-17 09:00:00,70.56,12.32,756.82057,125.98999786376953,51.13399887084961,0.004999999888241291,10.102999687194824,750.8853759765625,3,17,9
2024-03-17 10:00:00,61.42,13.63,756.82722,363.1570129394531,33.15399932861328,0.004000000189989805,11.875,751.0374755859375,3,17,10
2024-03-17 11:00:00,53.6,13.04,756.85507,560.4660034179688,24.313997268676758,0.003000000026077032,13.315999984741211,751.088623046875,3,17,11
2024-03-17 12:00:00,40.81,13.74,756.55274,663.9820556640625,22.441999435424805,0.003000000026077032,14.373000144958496,751.0955200195312,3,17,12
2024-03-17 13:00:00,37.83,13.28,756.3665,750.2379760742188,22.8700008392334,0.003000000026077032,14.47599983215332,750.9555053710938,3,17,13
2024-03-17 14:00:00,35.42,13.63,756.19779,692.1339721679688,21.23800277709961,0.003000000026077032,14.065999984741211,750.9086303710938,3,17,14
2024-03-17 15:00:00,32.05,13.33,756.50506,544.0130004882812,22.673999786376953,0.003000000026077032,13.227999687194824,750.931640625,3,17,15
2024-03-17 16:00:00,32.41,12.36,756.72464,411.45001220703125,24.19499969482422,0.003000000026077032,11.27299976348877,751.124267578125,3,17,16
2024-03-17 17:00:00,34.06,10.54,756.82826,253.5989990234375,25.673999786376953,0.003000000026077032,9.220999717712402,751.3505859375,3,17,17
2024-03-17 18:00:00,38.65,9.38,757.48955,75.83100128173828,28.3799991607666,0.003000000026077032,7.067999839782715,751.6907348632812,3,17,18
2024-03-17 19:00:00,41.2,9.1,758.48985,0.0,29.923999786376953,0.003000000026077032,5.785999774932861,752.2042236328125,3,17,19
2024-03-17 20:00:00,42.57,8.17,759.13707,0.0,31.593000411987305,0.003000000026077032,4.952000141143799,752.7076416015625,3,17,20
2024-03-17 21:00:00,44.09,7.47,759.78248,0.0,33.76599884033203,0.003000000026077032,4.203000068664551,753.2803955078125,3,17,21
2024-03-17 22:00:00,44.43,6.78,760.09767,0.0,35.43299865722656,0.003000000026077032,3.626999855041504,753.7032470703125,3,17,22
2024-03-17 23:00:00,45.08,6.14,760.39903,0.0,35.590999603271484,0.003000000026077032,3.059000015258789,754.013671875,3,17,23
2024-03-18 00:00:00,44.62,5.77,760.86038,0.0,36.20500183105469,0.003000000026077032,2.415999412536621,754.2002563476562,3,18,0
2024-03-18 01:00:00,49.06,4.91,761.04498,0.0,25.957000732421875,0.0020000003278255463,2.4449996948242188,754.4257202148438,3,18,1
2024-03-18 02:00:00,62.42,3.02,761.14249,0.0,27.702999114990234,0.0020000003278255463,1.8350000381469727,754.4885864257812,3,18,2
2024-03-18 03:00:00,66.24,2.33,761.33639,0.0,32.81100082397461,0.0020000003278255463,1.0469999313354492,754.6092529296875,3,18,3
2024-03-18 04:00:00,67.22,1.7,761.62268,0.0,31.548999786376953,0.0020000003278255463,0.5069999694824219,754.6459350585938,3,18,4
2024-03-18 05:00:00,65.49,1.29,761.94166,0.0,34.4119987487793,0.0020000003278255463,0.048000335693359375,754.7063598632812,3,18,5
2024-03-18 06:00:00,70.45,0.7,762.26924,0.0,39.15800094604492,0.0020000003278255463,-0.36999988555908203,754.8757934570312,3,18,6
2024-03-18 07:00:00,68.83,1.36,762.72034,25.160003662109375,41.41899871826172,0.0020000003278255463,1.6079998016357422,755.1892700195312,3,18,7
2024-03-18 08:00:00,54.98,4.07,763.03028,212.8679962158203,32.347999572753906,0.0020000003278255463,5.202000141143799,755.4990234375,3,18,8
2024-03-18 09:00:00,39.75,6.1,762.93501,410.81201171875,27.908000946044922,0.0020000003278255463,8.866000175476074,755.72119140625,3,18,9
2024-03-18 10:00:00,31.09,7.71,762.5942,597.2429809570312,24.437000274658203,0.0020000003278255463,11.75100040435791,755.6021728515625,3,18,10
2024-03-18 11:00:00,26.62,9.42,762.14366,731.6500244140625,20.719999313354492,0.0020000003278255463,14.354000091552734,755.4064331054688,3,18,11
2024-03-18 12:00:00,22.67,10.96,761.38849,780.0750122070312,19.222000122070312,0.0020000003278255463,16.62299919128418,755.0413208007812,3,18,12
2024-03-18 13:00:00,18.09,12.27,760.43688,828.8300170898438,18.637001037597656,0.0020000003278255463,16.99799919128418,754.5355834960938,3,18,13
2024-03-18 14:00:00,13.59,13.63,759.56775,740.6439819335938,17.958999633789062,0.0020000003278255463,16.81999969482422,754.0740966796875,3,18,14
2024-03-18 15:00:00,14.82,14.54,759.24192,607.5560302734375,17.246002197265625,0.0020000003278255463,16.30699920654297,753.6571655273438,3,18,15
2024-03-18 16:00:00,12.76,14.72,758.94815,435.156005859375,16.998001098632812,0.0020000003278255463,14.015999794006348,753.392822265625,3,18,16
2024-03-18 17:00:00,15.84,14.63,758.95683,235.7209930419922,18.123001098632812,0.0020000003278255463,11.729999542236328,753.2627563476562,3,18,17
2024-03-18 18:00:00,19.71,13.64,759.20121,70.91500091552734,19.840999603271484,0.0020000003278255463,9.038000106811523,753.2886352539062,3,18,18
2024-03-18 19:00:00,24.88,11.42,759.68327,0.0,23.23900032043457,0.0020000003278255463,7.234000205993652,753.4468994140625,3,18,19
2024-03-18 20:00:00,28.23,9.78,759.95849,0.0,27.750999450683594,0.003000000026077032,5.988999843597412,753.6251831054688,3,18,20
2024-03-18 21:00:00,29.91,8.8,760.29087,0.0,35.32500076293945,0.003000000026077032,5.011000156402588,753.765625,3,18,21
2024-03-18 22:00:00,30.8,8.27,760.12813,0.0,40.13600158691406,0.003000000026077032,4.519000053405762,753.7443237304688,3,18,22
2024-03-18 23:00:00,40.06,7.33,759.90909,0.0,39.00299835205078,0.003000000026077032,3.97499942779541,753.7512817382812,3,18,23
2024-03-19 00:00:00,39.7,7.18,759.86112,0.0,41.0880012512207,0.003000000026077032,3.380000114440918,753.6160888671875,3,19,0
2024-03-19 01:00:00,46.07,7.23,759.76245,0.0,41.685001373291016,0.003000000026077032,4.854000091552734,752.8344116210938,3,19,1
2024-03-19 02:00:00,52.94,6.93,759.65025,0.0,41.14699935913086,0.003000000026077032,4.928999900817871,752.4927368164062,3,19,2
2024-03-19 03:00:00,56.11,6.77,759.49014,0.0,42.86399841308594,0.003000000026077032,4.7220001220703125,752.1686401367188,3,19,3
2024-03-19 04:00:00,55.44,6.58,759.20019,0.0,45.619998931884766,0.003000000026077032,4.1449995040893555,751.6021728515625,3,19,4
2024-03-19 05:00:00,53.15,6.74,759.19124,0.0,48.30099868774414,0.003000000026077032,4.070000648498535,751.17236328125,3,19,5
2024-03-19 06:00:00,53.11,6.67,758.96998,0.0,48.75299835205078,0.003000000026077032,3.9709997177124023,750.857666015625,3,19,6
2024-03-19 07:00:00,56.6,6.49,758.57192,24.352005004882812,45.79600143432617,0.003000000026077032,4.959000110626221,750.487060546875,3,19,7
2024-03-19 08:00:00,58.42,7.05,758.44842,128.38600158691406,44.029998779296875,0.003000000026077032,7.02400016784668,750.0419921875,3,19,8
2024-03-19 09:00:00,63.62,7.91,757.7288,242.16799926757812,43.08399963378906,0.004000000189989805,9.12399959564209,749.2025756835938,3,19,9
2024-03-19 10:00:00,58.84,9.79,756.48463,338.822998046875,40.64799880981445,0.004000000189989805,10.777999877929688,748.5155639648438,3,19,10
2024-03-19 11:00:00,54.24,11.11,755.84558,378.7879943847656,43.92900085449219,0.004000000189989805,10.567000389099121,748.1693725585938,3,19,11
2024-03-19 12:00:00,57.77,10.99,755.52223,393.2959899902344,41.02899932861328,0.004999999888241291,11.506999969482422,747.4685668945312,3,19,12
2024-03-19 13:00:00,54.54,11.65,754.91595,554.9359741210938,34.16600036621094,0.004000000189989805,13.78600025177002,747.077392578125,3,19,13
